Empresa_ID,Etiquetas_Empresas,Contactos_por_Empresa,Empresa,Descripción_empresa,Sector_EMILIO,Tipo,Tamaño,Url_LinkedIn,website,Localización_Empresa,Revisión,Extra,TagsCompHSK,Contactos1,Contactos2,Contactos3,CIF
10935103,Posible patrono,1,Tecsens,"Fundada en 2007, oficinas en Madrid y Barcelona y cientos de clientes empresariales. Crecemos por encima del 100% anual. Somos expertos en Cloud, networking, voIP y Transformación digital. Diseñamos, implementamos y mantenemos decenas de soluciones TI por todo el mundo. Confía en nuestra experiencia. Sabemos de lo que hablamos...","Software,Tecnología",B2B,11-50,https://www.linkedin.com/company/tecsens/,http://www.tecsens.com,ES Madrid Madrid,2024-11-28 11:47,Etiquetar Posible Patrono,"Empresa Madrid,Empresa de Madrid 07-2024",DiegoOtero Ferrer - 457233859,,,
2572545,,1,giosg,"GIOSG es una plataforma que combina chat en vivo, videollamadas, IA conversacional y contenido de sitio web interactivo. ¡Estamos comprometidos a ayudar a las empresas a mejorar su desempeño comercial, aumentar sus ventas y atender a los clientes de manera más eficiente en línea! Con Giosg, usted hace que el servicio rápido y personalizado sea parte del viaje en línea de su cliente. Use la experiencia y las habilidades de venta de su equipo para ofrecer una experiencia de compra completa.",Software,B2B,51-200,https://www.linkedin.com/company/giosg-com/,http://www.giosg.com,FI Helsinki Valimotie 21 00380,2024-02-10 16:04,Español,,ErnestoPlaza - 30528584,,,
3190411,,1,Talent Clue,"Talent Clue es un software de reclutamiento que permite a las empresas automatizar los procesos de selección, publicando las vacantes directamente a la propia web, redes sociales y portales de empleo y recibir todos los candidatos en un solo sitio, para gestionarlos y así tener el control de todos los procesos cumpliendo con el RGPD.",Software,B2B,11-50,https://www.linkedin.com/company/talent-clue/,https://goo.gl/yw4B07,"ES Barcelona Barcelona Travessera de Gracia 73-79, 2, 1 ",2024-02-10 13:05,,Empresa de Barcelona 07-2024,EstherGómez Lázaro - 72462394,,,
100765857,,1,Factor44,"Somos un socio estratégico especializado en ayudar a las organizaciones a integrar tecnologías digitales y blockchain, creando valor para los usuarios y diferenciando en la categoría. Nuestra dedicación única garantiza un enfoque quirúrgico, profundidad y atención sin precedentes a cada desafío.",Tecnología,B2B,11-50,https://www.linkedin.com/company/factorforfour/,www.factor44.com,GB European Union,2024-02-10 13:09,,TASK:16-02 Parte2 Sin Evento 18 abril,,GastonCalabresi - 43766939,,
99925285,,1,TrendBow Official ©️,"¡Bienvenido al funcionario de Trendbow, donde la innovación cumple con el compromiso! Únase a nuestra comunidad global de constructores de tendencias visionarias.",Tecnología,B2B,51-200,https://www.linkedin.com/company/trendbow-official-©️/,https://trendbow.com/,GE Tbilisi,2024-02-10 16:19,Español,TASK:16-02 Parte2 Sin Evento 18 abril,IsraelGuerrero - 605392195,,,
74874039,,1,ENO,"Estamos fundamentados en los principios de conservación, tradición y cultura del vino, buscando la interacción y apoyo para el esparcimiento de la cultura vinícola a nivel mundial. Estamos comprometidos con la transformación del entorno vitivinícola.",Tecnología,B2B,11-50,https://www.linkedin.com/company/enotoken/,https://www.enotoken.io,MX Huixquilucan de Degollado México Boulevard Palmas Hills 1,2024-02-10 13:24,,TASK:16-02 Parte2 Sin Evento 18 abril,Juande la Rosa - 452516283,,,
2651988,,2,Signicat,"Signicat es una empresa pionera de identidad digital paneuropea y paneuropea con un historial inigualable en los mercados de identidad digital más avanzados del mundo. Su plataforma de identidad digital incorpora el conjunto más extenso de sistemas de verificación de identidad y autenticación del mundo, todos accesibles a través de un único punto de integración.",Tecnología,B2B,201-500,https://www.linkedin.com/company/signicat/,https://signicat.com,NO Trondheim Gryta 2B,2024-02-10 16:32,Español,TASK:16-02 Parte2 Sin Evento 18 abril,"JorgeGuillamet - 24186230,SixtoVillalba - 162584678",,,
89224136,,1,GERMAN X,"¿Quieres levantar la innovación al siguiente nivel? German X es su ancla para la escalabilidad global de la innovación. El alemán X capacita a las empresas y nuevas empresas alemanas en la escala mundial en ecosistemas de innovación vibrantes. La iniciativa permite a las empresas establecer contactos con nuevas empresas extranjeras, aceleradores, expertos, inversores, instituciones y universidades. Las empresas y las nuevas empresas alemanas ya pueden experimentar la primera ubicación, Singapur.",Consultoría,B2B,11-50,https://www.linkedin.com/company/germanx/,www.germanx.com,DE Heilbronn Baden-Württemberg Keplerstraße 74072,2024-02-10 16:44,Español,TASK:16-02 Parte2 Sin Evento 18 abril,,,KarinaRiera - 901040,
109913,Posible patrono,1,Retarus,"La transformación digital está cambiando procesos y cadenas de suministro, productos y empresas, sectores y mercados enteros. Y Retarus pone toda su experiencia al servicio de las empresas en este proceso de cambio. Mediante servicios en la nube para la comunicación comercial digital, que posibilitan el intercambio de información de manera eficiente y segura. Para personas, aplicaciones y dispositivos. Para crear procesos comerciales más eficientes. Que funcionen mejor y sean más flexibles, ágiles y transparentes.  Las innovaciones tecnológicas están transformando el día a día empresarial. En todas partes y cada vez con mayor rapidez. Las empresas deben actuar. Adaptarse y adaptar sus procesos, aprovechar sus recursos de forma innovadora. La comunicación desempeña un papel clave a este respecto. Debe ser segura. Rápida. Fiable. Y, sobre todo, digital. Idealmente, automatizada.  Precisamente esto es lo que viene impulsando a Retarus ya desde 1992. Retarus se sitúa hoy en día entre los más prestigiosos proveedores internacionales de comunicación segura y de alto rendimiento en procesos cruciales para el negocio. Atiende las necesidades tanto de medianas empresas como de organizaciones multinacionales, con actividades en todo el mundo. Con plataformas en la nube que protegen todos los canales relevantes de intercambio de información corporativa. Desde correo electrónico y fax hasta SMS y EDI. Para todos los estándares. Para todos los sectores. Y preparadas ya, a día de hoy, para satisfacer las necesidades del negocio futuro. Nos enorgullece que las empresas más exitosas del mundo valoren nuestra contribución a su creación de valor y confíen en nuestros servicios para su comunicación comercial.  Nuestra visión consiste en ser el proveedor líder mundial de servicios en la nube a nivel empresarial que posibilita una comunicación corporativa fiable, eficiente y conforme.","Formación,Software",B2B,201-500,https://www.linkedin.com/company/retarus/,http://www.retarus.com,DE München Bayern,2024-11-27 3:35,Empresa Prohibida NO Hoja Negocios Nov 23,Empresa Posible Patrono Prohibida NO Hoja Negocios Nov 23,LeandroPérez-Cossío Segrelles - 12122280,,,
431313,Posible patrono,2,ASK4 Ltd,"ASK4 es un proveedor establecido de Internet, tecnología de edificios inteligentes y soluciones de TI, que brinda servicios de conectividad y tecnología a cientos de miles de usuarios a nivel internacional. Nuestro objetivo es apoyar los objetivos de nuestros clientes y ofrecer la mejor experiencia de conectividad a sus residentes.",Software,B2B,51-200,https://www.linkedin.com/company/ask4-limited/,http://www.ask4.com,GB Sheffield  Devonshire Green House 14 Fitzwilliam Street,2024-12-09 18:30,Sponsor Hoja Negocio 09-08-2024,Sponsor Hoja Negocio 09-08-2024,"TomásSabán - 48038500,JaimeAbad - 75837103",,,
889080,,3,MAPAL Group (en),"Mapal Group es el hogar de las soluciones de gestión de la hospitalidad de las mejores clases, construidas para empresas profesionales y multiplicables. Hemos combinado a cinco compañías, incluida la capacitación de flujo de hospitalidad, para crear un nuevo proveedor líder en el mercado de aplicaciones poderosas exclusivamente para el sector de la hospitalidad global, con nuestra tecnología desplegada en decenas de miles de sitios en 54 países.","Hostelería y turismo,Software",B2B,51-200,https://www.linkedin.com/company/mapal-group-uk/,https://www.mapal-os.com,,2022-01-18 7:03,,,"StefanoBenaglia - 266970687,DanielBrandi - 21434751,PabloFuertes Huerta - 1921467",,,
535568,,2,Sellsy,"Lelsy es una compañía francesa con sede en La Rochelle, Burdeos y Barcelona, ​​que ofrece una suite CRM completa para VSES y PYME, incorporando marketing, venta, facturación y herramientas de efectivo. 📈‍ Desde su creación en 2009, Lelsy ha puesto la innovación en el corazón de su estrategia para ofrecer a las empresas y sus empleados soluciones digitales simples, eficientes y seguras.",Software,B2B,201-500,https://www.linkedin.com/company/sellsyapp/,https://go.sellsy.com/fr/?utm_source=Linkedin-organic&utm_medium=social&utm_campaign=bouton-personnalise-linkedin,FR La Rochelle Nouvelle Aquitaine 50 Avenue du Lazaret 17000,2024-02-12 22:20,Español,,MiriamBayona - 58262676,GuillemMoreso Viñals - 318935497,,
2697601,,2,Paisanos.io,Somos un estudio de productos que colabora con ambiciosas nuevas empresas y líderes de la industria para liberar el poder de la innovación en la creación de productos digitales.,Tecnología,B2B,51-200,https://www.linkedin.com/company/paisanos/,https://www.paisanos.io,AR Capital Federal Buenos Aires Azcuénaga 1896,2024-02-12 19:50,,TASK:16-02 Parte2 Sin Evento 18 abril,"MarianoBlanchard - 13491033,Ferbenito - 98334737",,,
76782003,,1,"SGT - SUGAR GLOBAL TRADING, S.L.","En SGT, Sugar Global Trading, somos expertos en importación, exportación y distribución de azúcar y en tramitación de Regímenes Aduaneros, especialmente en el Régimen de Perfeccionamiento Activo R.P.A.  Gracias a nuestra amplia experiencia en Comercio Exterior somos capaces de dar un servicio global de Consultoría y Gestión de trámites aduaneros y administrativos que garantizan a nuestros socios y clientes la máxima eficacia y aporte de valor en sus gestiones de Comercio Internacional.",Consultoría,B2B,11-50,https://www.linkedin.com/company/sugar-global-trading/,http://sugarglobaltrading.com/,"ES Las Rozas de Madrid Comunidad de Madrid Calle de Chile, 4 Edificio 2 - Oficina 41",2024-01-11 14:10,,Empresa de Madrid 07-2024,ManuelPérez Suárez - 173967849,,,
2941374,,1,Digital Addiction,"Digital Addiction, fundada en 2013, es una compañía especializada en la creación de todo tipo de contenidos para e-commerce content, ciclos de inbound marketing y cualquier tipo de estrategia de marketing de contenidos.",Tecnología,B2B,11-50,https://www.linkedin.com/company/digital-addiction-sll/,http://www.digitaladdiction.es,ES Alcobendas Community of Madrid Calle Valportillo I,2021-09-19 17:53,,Empresa de Madrid 07-2024,,,CristobalMañas Martinez - 116434903,
37239257,,2,Somos Design,"#SOMOSDESIGN es una empresa de servicios externos especializados en divisiones complementarias para que nuestros clientes puedan dedicarse a su trabajo, a sus operaciones habituales y nosotros hacer aquellas funciones que no son su especialidad. Nos hemos convertido en una empresa de aquellos departamentos que no es  su negocio habitual . Contamos con más de 40 años de experiencia en sectores industriales, inmobiliarios y más de 20 en sectores Hoteleros y de Hostelería.",Consultoría,B2B,51-200,https://www.linkedin.com/company/somos-design/,,"ES Madrid Madrid 28006 Calle del General Díaz Porlier, 101  ",2023-08-16 9:39,,Empresa de Madrid 07-2024,"JorgeRiesco - 450910156,BeatrizTejerina Sanz - 292955683",,,
928374,,1,Prosol,"PROSOL es una compañía IT que ayuda a las empresas a mejorar su arquitectura tecnológica y a estar a la última en la innovación digital, haciendo posible su proceso de transformación de una manera sencilla y a medida.  Nuestro equipo formado por grandes profesionales te ayudarán a conseguir grandes objetivos para que tu empresa cuente con las mejores y más adecuadas tecnologías.","Tecnología,Consultoría",B2B,51-200,https://www.linkedin.com/company/prosol-ingenieria-sl/,http://www.prosol.com,"ES Las Matas (Las Rozas) Madrid C/ Mahón, 6  - 1ª Planta ",2024-01-22 13:33,,Empresa de Madrid 07-2024,JavierLobato - 140410063,,,
33289514,,1,NeuReality,"Durante los próximos años, la IA se implementará intensamente en los sistemas Cloud, Edge y Fog. NeuReality es una innovadora startup de semiconductores que se centra en los desafíos futuros de esta creciente demanda mediante el diseño de la próxima evolución de la infraestructura de IA como servicio.",Tecnología,B2B,11-50,https://www.linkedin.com/company/neureality/,http://www.neureality.ai,IL Caesarea ISRAEL,2024-02-05 18:19,eShow.es_2023,,IratxeAzcona Díaz - 45262201,,,
28982192,,1,SGRsoft,"Somos una empresa especializada en Software de Gestión y Contabilidad que propone y desarrolla soluciones para que las SGR españolas puedan avalar con más eficacia a las empresas españolas.   Nuestros principales clientes son la Compañía Española de Reafianzamiento, S.A.",Software,B2B,11-50,https://www.linkedin.com/company/sgrsoft/,http://sgrsoft.es,"ES Ayamonte Andalucía Calle Ribera del Guadiana, 55 ",2024-02-05 11:46,,,,AlejandroMira Pueo - 19228984,,
2900637,,2,Alto Data Analytics,"Alto es un plataforma de análisis de Big Data y servicios que, combinando tecnología y un equipo de expertos, ayuda cada día a organizaciones de todo el mundo a dotar de claridad a sus ideas y a tomar mejores decisiones.  Alto Data Analytics ofrece una amplia gama de soluciones de análisis de datos a organizaciones públicas, privadas y sin ánimo de lucro de todo el mundo.",Software,B2B,51-200,https://www.linkedin.com/company/alto-intel/,https://altointelligence.com/,ES Madrid Madrid Avenida de Europa  24,2024-02-05 11:42,,Empresa de Madrid 07-2024,"AlejandroMira Pueo - 19228984,MarilóBernal - 273887525",,,
1510337,,2,Seys,"En Seys somos una consultora especializada en implementación, desarrollo y distribución de software específico para BIM, GIS, CAD, Industria 4.0, Transformación digital y Administraciones públicas. Ofrecemos soporte y formaciones específicas para las áreas de arquitectura, ingeniería y construcción. Disponemos de una Software Factory especializada en desarrollos a medida y creación de aplicaciones.",Tecnología,B2B,11-50,https://www.linkedin.com/company/seys/,https://www.seystic.com,"ES Barcelona Cataluña Carrer de Pere IV, 84 2º-2º 08005",2024-01-22 16:35,Español,Empresa de Barcelona 07-2024,HermanEscartin Caballero - 149605272,HermanEscartin Caballero - 149605272,,
94804895,Posible patrono,1,Orion Technology,"Nos consideramos una empresa de desarrollo de software BackFront, es decir, no solo somos programadores, sino también estrategas y diseñadores. Hemos observado que la mayoría de las empresas de software solo se dedican a programar, sin preocuparse por la adaptación, el estudio o las sugerencias.  Nuestro equipo está formado por desarrolladores, especialistas en branding, expertos en marketing y profesionales con conocimientos empresariales.","Software,Soluciones marketing",B2B,11-50,https://www.linkedin.com/company/oriontechnologyapp/,https://oriontechnology.app/,US Orlando,2024-02-21 9:43,,,AlanPinargote - 450312205,,,
101403379,,2,mpforall,"En MPforAll nos dedicamos a crear transformaciones digitales, habilitando ecosistemas que digitalizan oportunidades y procesos de negocios. Ponemos el foco en diseñar los modelos de relación con estudios de mercado y soluciones técnicas personalizadas para mejora la experiencia del usuario y la eficiencia organizacional.",Software,B2B,11-50,https://www.linkedin.com/company/mpforall/,https://mpforall.com/,,2024-02-21 10:09,,,TebaGomez-Monche - 4150045,Victorherrero - 299268275,,
35681376,,1,Ekkiden,"▪️ Growing by growing others ▪️  Ekkiden es una consultora de nueva generación, que apuesta por su crecimiento a partir del desarrollo y bienestar de nuestros equipos.   La evolución y el desarrollo de la empresa están en el corazón de la misión que el equipo se esfuerza por lograr todos los días.   Fundado en 2019, nuestro equipo se expande rápidamente a varios países.",Tecnología,B2B,51-200,https://www.linkedin.com/company/ekkiden/,https://i.mtr.bio/ekkiden,CH Genève Geneva Avenue Louis Casaï 18 1209,2024-01-22 16:51,Español,,Gonzalodel Pozo García - 735730611,,,
101489387,,1,Giraffe Business,"Somos una agencia internacional de intermediación especializada en energía y materias primas, fusiones y adquisiciones, compra y venta de empresas, y financiación.  Nuestra misión es ser tu socio estratégico en el mundo de los negocios, ofreciendo soluciones integrales y personalizadas para satisfacer tus necesidades empresariales.  En Giraffe, creemos en la importancia de establecer relaciones sólidas y duraderas con nuestros clientes.",Consultoría,B2B,51-200,https://www.linkedin.com/company/giraffe-business/,https://www.giraffebusiness.eu,"ES Madrid Community of Madrid Calle del Doctor Castelo, 10 ",2024-02-21 10:12,,Empresa de Madrid 07-2024,DavidGómez - 98116576,,,
18499977,Posible patrono,1,Evotic,"En Evotic automatizamos procesos para ahorrar costes. Desde nuestra área de Desarrollo realizamos Software a Medida e integraciones con prácticamente todos los orígenes de datos posibles, consiguiendo automatizar los procesos más complejos de cualquier compañía.","Tecnología,Software",B2B,11-50,https://www.linkedin.com/company/evotic/,http://www.evotic.es,"ES Santa Coloma de Gramenet Cataluña / Catalunya Carrer de Sant Ignasi, 13 ",2025-01-05 16:28,Empresa Agenda Telefonica 10-01-25,Empresa de Barcelona 07-2024,DavidGarcia - 805541957,,,
1114608,Posible patrono,1,EZENTIS,"Ezentis es una empresa líder en soluciones tecnológicas de ingeniería, instalación y mantenimiento de redes de comunicaciones y sistemas de seguridad. El Grupo cotiza en la Bolsas de Madrid y Bilbao.",Software,B2B,201-500,https://www.linkedin.com/company/ezentis/,https://www.ezentis.com,ES Madrid Comunidad de Madrid,2024-10-26 17:51,Buscar Contactos 4,"EMP: Contactos de Madrid,Empresa Contacto Sol Especial 31-03-23,Empresa Nivel 4,Empresa de Madrid 07-2024",JordiBellsolell Gomis - 24277250,,,
86441934,,2,Cryptopocket | Fiat ramp on/off,Hemos sido la pasarela de pago por el proyecto Bloven Blockchain. Integramos Cryptocketett en el Environt del Proyecto BBCKCHAIN ​​y hacemos el día para el uso de los tokens o NFTS Fiat Monney. Somos la parsrela de Pazarela para su proyecto blockchain integra cryptocket en su entorno y facilitamos la compra de tokens o NFT para sus usuarios.,Software,B2B,11-50,https://www.linkedin.com/company/cryptopocket/,https://cryptopocket.io/,"ES Madrid Community of Madrid Calle de Núñez de Balboa, 120 ",2023-12-02 5:56,eShow.es_2023,Empresa de Madrid 07-2024,"VicenteRomero - 613406391,JaimeBernabé Gómez - 11938704",,,
692666,Posible patrono,1,CLICK CODE,"CLICK CODE Agencia Tecnológica. YOU THINK IT, WE DO IT Productora de desarrollo y programación Web y Mobile, que trabaja en exclusiva para agencias de publicidad.  Trabajar para las grandes agencias nos permite participar en múltiples proyectos, siempre a la vanguardia de las últimas tendencias y tecnologias. Somos expertos en programación web y dominamos todos los lenguajes que necesitas: Php, Java (JSP y J2EE), .NET (ASP.NET, C#.NET), Visual Basic.NET, Visual C++, Flash (Action Script 2.0 y 3.0), Silver light (1.0, 2.0, WPF)....  PUBLICIDAD Y MARKETING DIGITAL Web corporativas Portal Banner Microsites Advergaming Streaming Desarrollos para móviles Aplicaciones Social Media  DESARROLLO Y GESTION DE NEGOCIO E-commerce E-CRM E-RRHH E-learning Intranet –extranet Gestor de contenidos","Agencias,Formación,Tecnología",B2B,11-50,https://www.linkedin.com/company/click-code/,http://www.clickcode.es,ES Madrid Madrid C/Cronos Nº 20 4-3º 6 28037,2024-12-01 19:54,SEARCH_BY_COMPANY_ID_PLUS_AIRTABLE2025-01-30,"Empresa de Madrid 07-2024,Verificar Sectores_Jan-25",FabiánRamírez Piñar - 20685950,,,
98422414,,5,Genesy AI,"En Genesy, estamos en la misión de revolucionar la forma en que operan los equipos de ventas y prospección de B2B. Nuestra tecnología de generación de leads de vanguardia agiliza el proceso, liberando a sus vendedores para concentrarse en lo que sobresalen: vender a clientes potenciales. Con nuestra poderosa herramienta, puede evitar perder el tiempo en la prospección manual y optimizar los esfuerzos de su equipo de ventas para asegurar una cartera de ventas predecible y escalable.",Software,B2B,11-50,https://www.linkedin.com/company/genesy-ai/,https://www.genesy.ai/landing,ES Barcelona Spain,2024-02-26 16:07,Español,Empresa de Barcelona 07-2024,"JaumePuig - 344764086,KaiBrandt - 356813530,DanielMaruny - 714548220,PolDomingo - 460056798",,AdriàCortés - 196743571,
10542246,,1,DRIVECO,"Pioneros europeos en recarga de VE, nuestra misión es poner la movilidad eléctrica al alcance de todos. Para ello, estamos desplegando puntos de carga rápidos y universales por toda Europa, garantizando a los conductores una experiencia sencilla y rentable allá donde vayan.",Software,B2B,51-200,https://www.linkedin.com/company/driveco/,https://driveco.com/,"FR Paris Île-de-France 33, Rue de Monceau 75008",2024-02-26 16:09,Español,,ChristianRevilla Passanisi - 22225741,,,
97878654,Posible patrono,1,Growlat,"En Growlat, somos expertos en tecnología aplicada al Data Marketing y estrategias omnicanal. Ayudamos a las marcas a maximizar su rendimiento integrando múltiples canales de comunicación, como WhatsApp, Email, SMS y personalización web, siempre enfocados en ofrecer experiencias de usuario altamente personalizadas.","Software,Agencias",B2B,11-50,https://www.linkedin.com/company/growlat-latam/,www.growlat.com,,2025-01-05 11:44,Empresa Agenda Telefonica 10-01-25,Sponsor Hoja Negocio 09-08-2024,,TomasFernandez Lacort - 93941852,,
101659172,,1,Evinova,"Las soluciones digitales deben hacer más para impulsar el desarrollo clínico, elevar las experiencias de los usuarios y acelerar mejores resultados de salud. En Evinova, estamos haciendo algo al respecto. Somos un negocio de HealthTech, con productos digitales a escala mundial que tienen beneficios probados. para patrocinadores, sitios y pacientes. Hemos acelerado plazos, mejoras experiencias de los pacientes, costos reducidos y huellas de carbono minimizadas en cientos de estudios clínicos.",Software,B2B,201-500,https://www.linkedin.com/company/evinova/,,,2024-03-01 12:19,Agenda Telefonica 25-09-24,,PauAlmuni - 5825433,,,
28643868,,1,Qilimanjaro Quantum Tech,"Qilimanjaro Quantum Tech es una startup de tecnología profunda que lleva aplicaciones prácticas de la computación cuántica al mercado en un marco de tiempo más corto que las computadoras cuánticas digitales, utilizando un modelo diferente pero complementario de computación cuántica: el modelo analógico.",Tecnología,B2B,11-50,https://www.linkedin.com/company/qilimanjaro/,http://www.qilimanjaro.tech/,"ES Barcelona Spain Carrer dels Comtes de Bell-lloc, 161 ",2024-03-01 12:20,Empresa Agenda Telefonica 10-01-25,Empresa de Barcelona 07-2024,DavidArcos - 46810665,,,
86315379,,1,hello.app,Saluda 👋 👋 a la primera aplicación del mundo que le paga dinero a cambio de usar el espacio de almacenamiento local de su teléfono. Redes de computadoras distribuidas> Servidores Building Web3.,Software,B2B,11-50,https://www.linkedin.com/company/hellostorage/,https://hello.app,"ES Barcelona Cataluña 8006 Carrer de Luis Antúnez, 6, 2 planta.",2024-03-04 20:50,https://www.linkedin.com/company/hellostorage/,Empresa de Barcelona 07-2024,,AlexanderBaikalov - 18563534,,
10063240,,1,"INTEGRACIÓN TECNOLÓGICA EMPRESARIAL, S.L.","ITE ofrece a sus clientes soluciones integrales, en los sectores de aeronáutico, defensa y ciberseguridad buscando siempre la excelencia en su servicio.  Impulsamos y coordinamos directamente las actividades de las empresas a través de la planificación y consecución de las estrategias fijadas por la Junta directiva.",Tecnología,B2B,51-200,https://www.linkedin.com/company/integracion-tecnologica-empresarial-grupo-ite-/,http://www.ite-es.com,"ES Getafe Comunidad de Madrid Calle Pitágoras, 7 ",2023-08-04 6:51,https://www.linkedin.com/company/integracion-tecnologica-empresarial-grupo-ite-/,Empresa de Madrid 07-2024,JuanChamizo Aragón - 4809571,,,
101603787,,4,Quetta Data Centers,"Quetta Data Centers es una red de centros de datos basados ​​en ventaja en la Península Ibérica (España y Portugal), que busca mejorar la calidad, los servicios de la oferta actual y abordar soluciones específicas a IoT, IA, juegos, transmisión, conducción autónoma y cualquiera de Tecnología de alta calidad de baja latencia en los próximos años.",Tecnología,B2B,51-200,https://www.linkedin.com/company/quetta-data-centers/,www.quetta.eu,"ES Madrid Community of Madrid Calle de Villanueva, 2 28016",2024-03-04 23:52,Español,"Empresa de Madrid 07-2024,ad_hoc_2025_Digital_Infrastructure","MiguelGonzalez Ezquerra - 4575323,PacoGonzález - 11189457","CarlosFernández Carvajal - 11912030,JordiAmengual - 11549678",,
627738,,1,ARESTES Serveis Informàtics,"ARESTES tiene una larga trayectoria y experiencia en las Tecnologías de la Información, inicialmente en la búsqueda directa y selección de Profesionales Informáticos y a lo largo de los años ha creado nuevas divisiones que cubren un amplio abanico dentro de las T.I.  Integran su Equipo Directivo profesionales con amplia experiencia, que han ocupado puestos de Alta Dirección dentro del campo de las Tecnologías de la Información.",Tecnología,B2B,51-200,https://www.linkedin.com/company/arestes-serveis-inform-tics/,http://www.arestes.es,,2022-01-27 15:18,https://www.linkedin.com/company/arestes-serveis-inform-tics/,,JaumeBarceló - 38043219,,,
66673909,,1,Facturalia1,"FACTURALIA es una Plataforma Online de facturación GRATUITA, sin límite de facturas, ni de contactos, ni de productos y para SIEMPRE, en la que podrás hacer tus facturas online y enviárselas a tus clientes.",Tecnología,B2B,11-50,https://www.linkedin.com/company/facturalia1/,https://www.facturalia.info,ES Madrid,2024-01-04 23:52,eShow.es_2023,Empresa de Madrid 07-2024,,RicardoRodríguez Ariño - 69580013,,
81489513,,1,mscope,MSCOPE utiliza IA para ayudar a los proveedores de financiamiento y otras instituciones a identificar las PYME muy prometedoras y acelerar su crecimiento.,Software,B2B,11-50,https://www.linkedin.com/company/mscope-tech/,https://www.mscope.tech/,ES Madrid,2024-02-22 17:01,Español,Empresa de Madrid 07-2024,RodrigoSánchez González - 715947168,,,
3490885,,1,ASLAM,"En ASLAM somos una compañía española de consultoría técnica especializada, gestión de sistemas e infraestructuras y desarrollo de tecnologías de la información. Con más de 15 años de experiencia en proyectos IT nacionales e internacionales hemos elaborado un sólido proyecto de presente y futuro.  En Aslam estamos sólidamente comprometidos con todo lo que hacemos, por ello nos esforzamos en fomentar y proteger la confianza que depositan en nosotros.",Tecnología,B2B,51-200,https://www.linkedin.com/company/aslam/,http://www.aslam.es,"ES Madrid Madrid Julián Camarillo, 10. 204. ",2023-07-19 15:47,https://www.linkedin.com/company/aslam/,Empresa de Madrid 07-2024,FernandaFranco - 650718781,,,
11139984,,1,Marketing Medianet,"Somos una agencia de Marketing Digital 360, especializada en captación de tráfico cualificado online y optimización de la conversión, esto nos permite dar soluciones integrales de calidad a nuestros clientes.  Traducimos el servicio/producto de nuestros clientes al lenguaje web desde la concepción y arquitectura del proyecto creando una estrategia exitosa, tanto para posicionamiento (SEO) como Paid Media (SEM), lo que garantiza su visibilidad y relevancia en Internet.",Software,B2B,11-50,https://www.linkedin.com/company/mktmedianet/,https://www.mktmedianet.com/,"ES Las rozas Madrid Calle de la Rosa de Lima, 1 Edificio Alba 210",2024-03-07 17:01,https://www.linkedin.com/company/mktmedianet/,Empresa de Madrid 07-2024,AlejandroRuiz Lombardia - 417698894,,,
322597,,1,Avantiam,"⁣ En Avantiam, 𝗻𝗼𝘀 𝗱𝗲𝗱𝗶𝗰𝗮𝗺𝗼𝘀 𝗮𝗽𝗮𝘀𝗶𝗼𝗻𝗮𝗱𝗮𝗺𝗲𝗻𝘁𝗲 𝗮 𝗹𝗮 𝗰𝗿𝗲𝗮𝗰𝗶𝗼́𝗻 𝗱𝗲 𝘀𝗼𝗹𝘂𝗰𝗶𝗼𝗻𝗲𝘀 𝘁𝗲𝗰𝗻𝗼𝗹𝗼́𝗴𝗶𝗰𝗮𝘀 con un enfoque claro en la innovación con propósito.",Software,B2B,11-50,https://www.linkedin.com/company/avantiam/,https://avantiam.com/es,"ES Vilafant Catalonia Calle Sant Maurici, 24 ",2024-03-07 17:03,https://www.linkedin.com/company/avantiam/,,AlbertAlemany Montiel - 28256219,,,
96426958,,1,Ganbaru Smartech,"Somos una empresa de desarrollo de tecnología que combina rápida velocidad de desarrollo, asistencia tecnológica especializada, el uso de inteligencia artificial, experiencia en backoffice y aplicaciones, análisis avanzados y automatización de procesos para ofrecer soluciones rápidas y escalables que impulsan el éxito de las nuevas empresas y las empresas en las de hoy en día. mercado.",Software,B2B,11-50,https://www.linkedin.com/company/ganbarusmartech/,https://www.ganbaru.es/,,2024-03-07 17:07,https://www.linkedin.com/company/ganbarusmartech/,,,,GabrielGonzález - 42004724,
2360267,Posible patrono,1,Tarlogic,"Tarlogic es una compañía internacional especializada en servicios avanzados de ciberseguridad y ciberinteligencia. Durante más de una década hemos prestado nuestros servicios a empresas de todo el mundo y hemos sido reconocidos como una de las empresas con mayor ritmo de crecimiento de Europa por el Financial Times durante tres años consecutivos.  Nuestra apuesta por el talento y la innovación nos ha permitido acumular un alto nivel de experiencia en muchos sectores como banca y seguros, alimentación y bebidas, fabricación de equipos y bienes de consumo, servicios...  Nuestros servicios profesionales incluyen:  ✅ Pentesting avanzado ✅ Auditoría de seguridad Web/App ✅ Red Team ✅ Threat Hunting","Seguridad y Ciberseguridad,Servicios financieros",B2B,51-200,https://www.linkedin.com/company/tarlogic/,https://www.tarlogic.com/,ES Madrid Europe,2024-11-21 5:10,COMPANY_2_AIRTABLE2024-11-24,"Empresa Madrid,Empresa de Madrid 07-2024,ad_hoc_2025_Manufacturing",MarinaAjuria Mira - 74277478,,,
